id,listing_url,price
744264,https://www.airbnb.com/rooms/744264,114.0
749508,https://www.airbnb.com/rooms/749508,65.0
753152,https://www.airbnb.com/rooms/753152,150.0
753525,https://www.airbnb.com/rooms/753525,85.0
768616,https://www.airbnb.com/rooms/768616,112.0
769334,https://www.airbnb.com/rooms/769334,61.0
772627,https://www.airbnb.com/rooms/772627,97.0
773066,https://www.airbnb.com/rooms/773066,67.0
776069,https://www.airbnb.com/rooms/776069,120.0
777993,https://www.airbnb.com/rooms/777993,194.0
782924,https://www.airbnb.com/rooms/782924,75.0
782997,https://www.airbnb.com/rooms/782997,75.0
789018,https://www.airbnb.com/rooms/789018,86.0
795924,https://www.airbnb.com/rooms/795924,67.0
812449,https://www.airbnb.com/rooms/812449,189.0
817454,https://www.airbnb.com/rooms/817454,108.0
817473,https://www.airbnb.com/rooms/817473,144.0
819740,https://www.airbnb.com/rooms/819740,129.0
833589,https://www.airbnb.com/rooms/833589,62.0
836938,https://www.airbnb.com/rooms/836938,95.0
851630,https://www.airbnb.com/rooms/851630,96.0
856117,https://www.airbnb.com/rooms/856117,43.0
856845,https://www.airbnb.com/rooms/856845,100.0
863534,https://www.airbnb.com/rooms/863534,97.0
865222,https://www.airbnb.com/rooms/865222,39.0
866332,https://www.airbnb.com/rooms/866332,39.0
868206,https://www.airbnb.com/rooms/868206,55.0
869793,https://www.airbnb.com/rooms/869793,100.0
871854,https://www.airbnb.com/rooms/871854,26.0
878074,https://www.airbnb.com/rooms/878074,120.0
880130,https://www.airbnb.com/rooms/880130,80.0
880250,https://www.airbnb.com/rooms/880250,32.0
889901,https://www.airbnb.com/rooms/889901,46.0
899970,https://www.airbnb.com/rooms/899970,44.0
901837,https://www.airbnb.com/rooms/901837,233.0
919931,https://www.airbnb.com/rooms/919931,79.0
922815,https://www.airbnb.com/rooms/922815,135.0
926670,https://www.airbnb.com/rooms/926670,87.0
929443,https://www.airbnb.com/rooms/929443,192.0
937705,https://www.airbnb.com/rooms/937705,69.0
962143,https://www.airbnb.com/rooms/962143,62.0
965074,https://www.airbnb.com/rooms/965074,55.0
969200,https://www.airbnb.com/rooms/969200,89.0
978892,https://www.airbnb.com/rooms/978892,55.0
979758,https://www.airbnb.com/rooms/979758,53.0
989871,https://www.airbnb.com/rooms/989871,54.0
993985,https://www.airbnb.com/rooms/993985,55.0
997825,https://www.airbnb.com/rooms/997825,85.0
1009209,https://www.airbnb.com/rooms/1009209,60.0
1017368,https://www.airbnb.com/rooms/1017368,60.0
1030060,https://www.airbnb.com/rooms/1030060,45.0
1032446,https://www.airbnb.com/rooms/1032446,46.0
1033506,https://www.airbnb.com/rooms/1033506,97.0
1052235,https://www.airbnb.com/rooms/1052235,19.0
1052941,https://www.airbnb.com/rooms/1052941,56.0
1062210,https://www.airbnb.com/rooms/1062210,50.0
1068023,https://www.airbnb.com/rooms/1068023,86.0
1069492,https://www.airbnb.com/rooms/1069492,479.0
1084183,https://www.airbnb.com/rooms/1084183,65.0
1084512,https://www.airbnb.com/rooms/1084512,139.0
1089612,https://www.airbnb.com/rooms/1089612,171.0
1108579,https://www.airbnb.com/rooms/1108579,65.0
1111145,https://www.airbnb.com/rooms/1111145,162.0
1115857,https://www.airbnb.com/rooms/1115857,125.0
1120028,https://www.airbnb.com/rooms/1120028,57.0
1120265,https://www.airbnb.com/rooms/1120265,35.0
1120297,https://www.airbnb.com/rooms/1120297,93.0
1125176,https://www.airbnb.com/rooms/1125176,94.0
1130337,https://www.airbnb.com/rooms/1130337,65.0
1146439,https://www.airbnb.com/rooms/1146439,58.0
1153584,https://www.airbnb.com/rooms/1153584,60.0
1159572,https://www.airbnb.com/rooms/1159572,118.0
1172856,https://www.airbnb.com/rooms/1172856,77.0
1176655,https://www.airbnb.com/rooms/1176655,137.0
1177810,https://www.airbnb.com/rooms/1177810,45.0
1177924,https://www.airbnb.com/rooms/1177924,170.0
1185916,https://www.airbnb.com/rooms/1185916,50.0
1205350,https://www.airbnb.com/rooms/1205350,91.0
1226803,https://www.airbnb.com/rooms/1226803,172.0
1227566,https://www.airbnb.com/rooms/1227566,116.0
1230847,https://www.airbnb.com/rooms/1230847,106.0
1234638,https://www.airbnb.com/rooms/1234638,167.0
1237568,https://www.airbnb.com/rooms/1237568,79.0
1238867,https://www.airbnb.com/rooms/1238867,87.0
1255842,https://www.airbnb.com/rooms/1255842,130.0
1264077,https://www.airbnb.com/rooms/1264077,71.0
1266630,https://www.airbnb.com/rooms/1266630,94.0
1272125,https://www.airbnb.com/rooms/1272125,42.0
1273930,https://www.airbnb.com/rooms/1273930,162.0
1273941,https://www.airbnb.com/rooms/1273941,213.0
1273954,https://www.airbnb.com/rooms/1273954,213.0
1273965,https://www.airbnb.com/rooms/1273965,162.0
1274386,https://www.airbnb.com/rooms/1274386,22.0
1274387,https://www.airbnb.com/rooms/1274387,20.0
1275721,https://www.airbnb.com/rooms/1275721,95.0
1282857,https://www.airbnb.com/rooms/1282857,79.0
1283324,https://www.airbnb.com/rooms/1283324,45.0
1286381,https://www.airbnb.com/rooms/1286381,71.0
1300487,https://www.airbnb.com/rooms/1300487,44.0
1302932,https://www.airbnb.com/rooms/1302932,117.0
1306679,https://www.airbnb.com/rooms/1306679,72.0
1310620,https://www.airbnb.com/rooms/1310620,57.0
1312007,https://www.airbnb.com/rooms/1312007,80.0
1318989,https://www.airbnb.com/rooms/1318989,51.0
1322780,https://www.airbnb.com/rooms/1322780,77.0
1331239,https://www.airbnb.com/rooms/1331239,75.0
1342415,https://www.airbnb.com/rooms/1342415,128.0
1346757,https://www.airbnb.com/rooms/1346757,67.0
1354296,https://www.airbnb.com/rooms/1354296,71.0
1358910,https://www.airbnb.com/rooms/1358910,101.0
1374034,https://www.airbnb.com/rooms/1374034,76.0
1380515,https://www.airbnb.com/rooms/1380515,142.0
1389205,https://www.airbnb.com/rooms/1389205,110.0
1396712,https://www.airbnb.com/rooms/1396712,38.0
1400743,https://www.airbnb.com/rooms/1400743,53.0
1405939,https://www.airbnb.com/rooms/1405939,60.0
1440278,https://www.airbnb.com/rooms/1440278,449.0
1479117,https://www.airbnb.com/rooms/1479117,219.0
1488624,https://www.airbnb.com/rooms/1488624,159.0
1537125,https://www.airbnb.com/rooms/1537125,64.0
1537928,https://www.airbnb.com/rooms/1537928,40.0
1540715,https://www.airbnb.com/rooms/1540715,81.0
1541488,https://www.airbnb.com/rooms/1541488,92.0
1548045,https://www.airbnb.com/rooms/1548045,234.0
1548171,https://www.airbnb.com/rooms/1548171,65.0
1554182,https://www.airbnb.com/rooms/1554182,65.0
1564151,https://www.airbnb.com/rooms/1564151,135.0
1564654,https://www.airbnb.com/rooms/1564654,84.0
1564917,https://www.airbnb.com/rooms/1564917,24.0
1565012,https://www.airbnb.com/rooms/1565012,19.0
1565047,https://www.airbnb.com/rooms/1565047,23.0
1574592,https://www.airbnb.com/rooms/1574592,90.0
1575295,https://www.airbnb.com/rooms/1575295,70.0
1590153,https://www.airbnb.com/rooms/1590153,110.0
1595437,https://www.airbnb.com/rooms/1595437,135.0
1599410,https://www.airbnb.com/rooms/1599410,60.0
1608072,https://www.airbnb.com/rooms/1608072,80.0
1635036,https://www.airbnb.com/rooms/1635036,81.0
1645341,https://www.airbnb.com/rooms/1645341,40.0
1653909,https://www.airbnb.com/rooms/1653909,117.0
1654057,https://www.airbnb.com/rooms/1654057,71.0
1656340,https://www.airbnb.com/rooms/1656340,254.0
1657488,https://www.airbnb.com/rooms/1657488,46.0
1697691,https://www.airbnb.com/rooms/1697691,213.0
1701332,https://www.airbnb.com/rooms/1701332,180.0
1711351,https://www.airbnb.com/rooms/1711351,95.0
1748743,https://www.airbnb.com/rooms/1748743,81.0
1757613,https://www.airbnb.com/rooms/1757613,80.0
1775500,https://www.airbnb.com/rooms/1775500,75.0
1794838,https://www.airbnb.com/rooms/1794838,53.0
1814192,https://www.airbnb.com/rooms/1814192,95.0
1827536,https://www.airbnb.com/rooms/1827536,115.0
1831388,https://www.airbnb.com/rooms/1831388,60.0
1838879,https://www.airbnb.com/rooms/1838879,314.0
1863324,https://www.airbnb.com/rooms/1863324,69.0
1867179,https://www.airbnb.com/rooms/1867179,114.0
1869046,https://www.airbnb.com/rooms/1869046,300.0
1869315,https://www.airbnb.com/rooms/1869315,153.0
1871203,https://www.airbnb.com/rooms/1871203,154.0
1876910,https://www.airbnb.com/rooms/1876910,50.0
1880216,https://www.airbnb.com/rooms/1880216,56.0
1882990,https://www.airbnb.com/rooms/1882990,61.0
1883235,https://www.airbnb.com/rooms/1883235,13.0
1915904,https://www.airbnb.com/rooms/1915904,132.0
1928478,https://www.airbnb.com/rooms/1928478,111.0
1930322,https://www.airbnb.com/rooms/1930322,63.0
1933398,https://www.airbnb.com/rooms/1933398,52.0
1946067,https://www.airbnb.com/rooms/1946067,99.0
1954311,https://www.airbnb.com/rooms/1954311,90.0
1972944,https://www.airbnb.com/rooms/1972944,55.0
1977882,https://www.airbnb.com/rooms/1977882,248.0
1986327,https://www.airbnb.com/rooms/1986327,95.0
1987662,https://www.airbnb.com/rooms/1987662,98.0
2002741,https://www.airbnb.com/rooms/2002741,95.0
2006060,https://www.airbnb.com/rooms/2006060,108.0
2018489,https://www.airbnb.com/rooms/2018489,100.0
2027140,https://www.airbnb.com/rooms/2027140,118.0
2034256,https://www.airbnb.com/rooms/2034256,99.0
2045192,https://www.airbnb.com/rooms/2045192,113.0
2050016,https://www.airbnb.com/rooms/2050016,37.0
2053014,https://www.airbnb.com/rooms/2053014,76.0
2057982,https://www.airbnb.com/rooms/2057982,134.0
2061212,https://www.airbnb.com/rooms/2061212,127.0
2061221,https://www.airbnb.com/rooms/2061221,158.0
2076483,https://www.airbnb.com/rooms/2076483,153.0
2078746,https://www.airbnb.com/rooms/2078746,54.0
2079942,https://www.airbnb.com/rooms/2079942,77.0
2090440,https://www.airbnb.com/rooms/2090440,194.0
2093486,https://www.airbnb.com/rooms/2093486,54.0
2096970,https://www.airbnb.com/rooms/2096970,50.0
2098124,https://www.airbnb.com/rooms/2098124,72.0
2110056,https://www.airbnb.com/rooms/2110056,80.0
2110405,https://www.airbnb.com/rooms/2110405,49.0
2110953,https://www.airbnb.com/rooms/2110953,130.0
2118068,https://www.airbnb.com/rooms/2118068,67.0
2131667,https://www.airbnb.com/rooms/2131667,147.0
2137277,https://www.airbnb.com/rooms/2137277,69.0
2140695,https://www.airbnb.com/rooms/2140695,45.0
2147777,https://www.airbnb.com/rooms/2147777,68.0
2154488,https://www.airbnb.com/rooms/2154488,33.0
2157359,https://www.airbnb.com/rooms/2157359,42.0
2191449,https://www.airbnb.com/rooms/2191449,72.0
2192027,https://www.airbnb.com/rooms/2192027,40.0
2199290,https://www.airbnb.com/rooms/2199290,42.0
2201228,https://www.airbnb.com/rooms/2201228,51.0
2220054,https://www.airbnb.com/rooms/2220054,49.0
2237527,https://www.airbnb.com/rooms/2237527,222.0
2237985,https://www.airbnb.com/rooms/2237985,50.0
2291619,https://www.airbnb.com/rooms/2291619,108.0
2307105,https://www.airbnb.com/rooms/2307105,124.0
2317701,https://www.airbnb.com/rooms/2317701,73.0
2323744,https://www.airbnb.com/rooms/2323744,67.0
2328948,https://www.airbnb.com/rooms/2328948,69.0
2329696,https://www.airbnb.com/rooms/2329696,41.0
2364026,https://www.airbnb.com/rooms/2364026,62.0
2378401,https://www.airbnb.com/rooms/2378401,135.0
2394897,https://www.airbnb.com/rooms/2394897,135.0
2395908,https://www.airbnb.com/rooms/2395908,233.0
2396312,https://www.airbnb.com/rooms/2396312,158.0
2398889,https://www.airbnb.com/rooms/2398889,51.0
2403852,https://www.airbnb.com/rooms/2403852,75.0
2421445,https://www.airbnb.com/rooms/2421445,140.0
2445048,https://www.airbnb.com/rooms/2445048,75.0
2446432,https://www.airbnb.com/rooms/2446432,66.0
2449808,https://www.airbnb.com/rooms/2449808,94.0
2450125,https://www.airbnb.com/rooms/2450125,190.0
2458229,https://www.airbnb.com/rooms/2458229,225.0
2485124,https://www.airbnb.com/rooms/2485124,161.0
2485985,https://www.airbnb.com/rooms/2485985,89.0
2492162,https://www.airbnb.com/rooms/2492162,95.0
2529429,https://www.airbnb.com/rooms/2529429,30.0
2534755,https://www.airbnb.com/rooms/2534755,69.0
2543760,https://www.airbnb.com/rooms/2543760,35.0
2566846,https://www.airbnb.com/rooms/2566846,84.0
2583301,https://www.airbnb.com/rooms/2583301,162.0
2591901,https://www.airbnb.com/rooms/2591901,31.0
2599765,https://www.airbnb.com/rooms/2599765,146.0
2602460,https://www.airbnb.com/rooms/2602460,64.0
2602858,https://www.airbnb.com/rooms/2602858,98.0
2610528,https://www.airbnb.com/rooms/2610528,105.0
2616603,https://www.airbnb.com/rooms/2616603,85.0
2639933,https://www.airbnb.com/rooms/2639933,46.0
2644458,https://www.airbnb.com/rooms/2644458,161.0
2647478,https://www.airbnb.com/rooms/2647478,104.0
2649669,https://www.airbnb.com/rooms/2649669,83.0
2650663,https://www.airbnb.com/rooms/2650663,210.0
2657671,https://www.airbnb.com/rooms/2657671,50.0
2662541,https://www.airbnb.com/rooms/2662541,107.0
2667188,https://www.airbnb.com/rooms/2667188,85.0
2682379,https://www.airbnb.com/rooms/2682379,27.0
2742389,https://www.airbnb.com/rooms/2742389,126.0
